Class,Confidence,Bounding Box,Center 3D Coordinates,Corner 1 Coordinates,Corner 2 Coordinates,Corner 3 Coordinates,Corner 4 Coordinates
blood_tube,0.26034775376319885,"[861.0, 654.0, 981.0, 718.0]","[319.0, 377.0, 1057.0]","[290.0, 395.0, 1230.0]","[390.0, 341.0, 1061.0]","[248.0, 412.0, 1053.0]","[419.0, 446.0, 1140.0]"
5ML_sorting_tube_rack,0.8108631372451782,"[572.0, 267.0, 646.0, 389.0]","[-58.0, -53.0, 1422.0]","(0, 0)","[-1.0, -167.0, 1600.0]","[-121.0, 44.0, 1484.0]","[-1.0, 44.0, 1452.0]"
centrifuge_close,0.809411346912384,"[837.0, 25.0, 1008.0, 187.0]","[471.0, -437.0, 1554.0]","[660.0, -1166.0, 3150.0]","(0, 0)","[359.0, -329.0, 1713.0]","[489.0, -236.0, 1230.0]"
10ML_centrifuge_tube,0.8027443885803223,"[754.0, 560.0, 772.0, 577.0]","[156.0, 275.0, 1215.0]","[144.0, 266.0, 1221.0]","[172.0, 272.0, 1249.0]","[143.0, 286.0, 1209.0]","[169.0, 290.0, 1225.0]"
refrigerator_close,0.7685096859931946,"[647.0, 3.0, 793.0, 168.0]","[125.0, -470.0, 1544.0]","(0, 0)","[116.0, -285.0, 722.0]","[1.0, -365.0, 1713.0]","[278.0, -367.0, 1724.0]"
10ML_centrifuge_tube,0.7492132186889648,"[846.0, 484.0, 864.0, 501.0]","[260.0, 162.0, 1133.0]","[250.0, 153.0, 1142.0]","[273.0, 153.0, 1140.0]","[249.0, 174.0, 1137.0]","[271.0, 174.0, 1135.0]"
blood_tube,0.48610618710517883,"[832.0, 528.0, 849.0, 547.0]","[231.0, 210.0, 1088.0]","[229.0, 205.0, 1122.0]","[248.0, 203.0, 1113.0]","[226.0, 225.0, 1106.0]","[245.0, 224.0, 1100.0]"
10ML_sorting_tube_rack,0.41369134187698364,"[253.0, 407.0, 380.0, 579.0]","[-461.0, 183.0, 1270.0]","[-1029.0, 118.0, 2379.0]","[-424.0, 72.0, 1448.0]","(0, 0)","[-383.0, 312.0, 1307.0]"
10ML_centrifuge_tube,0.3226695656776428,"[583.0, 266.0, 599.0, 282.0]","[-89.0, -141.0, 1460.0]","[-106.0, -160.0, 1521.0]","[-79.0, -160.0, 1521.0]","[-102.0, -128.0, 1464.0]","[-76.0, -128.0, 1462.0]"
blood_tube,0.3209229111671448,"[736.0, 519.0, 751.0, 536.0]","[130.0, 223.0, 1228.0]","[122.0, 215.0, 1243.0]","[143.0, 216.0, 1248.0]","[122.0, 237.0, 1236.0]","[141.0, 235.0, 1228.0]"
dispensing_tube_rack,0.2556031346321106,"[800.0, 457.0, 890.0, 601.0]","[242.0, 204.0, 1109.0]","[239.0, 148.0, 1418.0]","[377.0, 148.0, 1410.0]","[214.0, 333.0, 1268.0]","[336.0, 330.0, 1255.0]"
5ML_sorting_tube_rack,0.253383606672287,"[332.0, 0.0, 554.0, 174.0]","[-377.0, -509.0, 1687.0]","(0, 0)","[-338.0, -1322.0, 3325.0]","[-945.0, -564.0, 2736.0]","[-174.0, -354.0, 1718.0]"
5ML_sorting_tube_rack,0.8543834686279297,"[572.0, 267.0, 645.0, 389.0]","[-60.0, -52.0, 1416.0]","(0, 0)","[-2.0, -166.0, 1595.0]","[-122.0, 45.0, 1488.0]","[-2.0, 44.0, 1454.0]"
centrifuge_close,0.832923412322998,"[838.0, 25.0, 1008.0, 185.0]","[475.0, -441.0, 1563.0]","[684.0, -1203.0, 3251.0]","(0, 0)","[364.0, -336.0, 1730.0]","[492.0, -241.0, 1239.0]"
10ML_centrifuge_tube,0.8200516700744629,"[754.0, 560.0, 772.0, 577.0]","[155.0, 275.0, 1211.0]","[144.0, 266.0, 1221.0]","[173.0, 273.0, 1251.0]","[143.0, 286.0, 1209.0]","[169.0, 289.0, 1222.0]"
refrigerator_close,0.7779494524002075,"[647.0, 3.0, 793.0, 168.0]","[125.0, -469.0, 1542.0]","(0, 0)","[116.0, -285.0, 722.0]","[1.0, -366.0, 1718.0]","[280.0, -370.0, 1739.0]"
10ML_centrifuge_tube,0.7738186120986938,"[846.0, 484.0, 864.0, 501.0]","[260.0, 162.0, 1135.0]","[251.0, 154.0, 1144.0]","[273.0, 153.0, 1140.0]","[249.0, 174.0, 1135.0]","[271.0, 174.0, 1134.0]"
blood_tube,0.45451661944389343,"[832.0, 528.0, 849.0, 547.0]","[232.0, 210.0, 1090.0]","[229.0, 205.0, 1122.0]","[248.0, 204.0, 1115.0]","[226.0, 226.0, 1108.0]","[244.0, 224.0, 1098.0]"
10ML_sorting_tube_rack,0.3678615093231201,"[252.0, 407.0, 380.0, 578.0]","[-462.0, 182.0, 1273.0]","[-1029.0, 118.0, 2374.0]","[-423.0, 72.0, 1444.0]","(0, 0)","[-382.0, 310.0, 1305.0]"
10ML_centrifuge_tube,0.35986047983169556,"[582.0, 266.0, 599.0, 282.0]","[-91.0, -142.0, 1471.0]","[-109.0, -162.0, 1537.0]","[-80.0, -162.0, 1544.0]","[-104.0, -128.0, 1464.0]","[-76.0, -128.0, 1458.0]"
blood_tube,0.3474752902984619,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1227.0]","[123.0, 215.0, 1245.0]","[143.0, 216.0, 1248.0]","[122.0, 235.0, 1236.0]","[141.0, 234.0, 1228.0]"
blood_tube,0.3098127543926239,"[863.0, 645.0, 1008.0, 714.0]","[335.0, 369.0, 1057.0]","[296.0, 387.0, 1242.0]","[422.0, 331.0, 1062.0]","[249.0, 405.0, 1046.0]","[461.0, 449.0, 1160.0]"
10ML_sorting_tube_rack,0.299327552318573,"[303.0, 248.0, 402.0, 410.0]","[-452.0, -50.0, 1398.0]","[-993.0, -329.0, 2631.0]","[-433.0, -201.0, 1612.0]","[-508.0, 71.0, 1347.0]","[-388.0, 77.0, 1446.0]"
dispensing_tube_rack,0.27339863777160645,"[704.0, 500.0, 827.0, 616.0]","[159.0, 264.0, 1222.0]","[86.0, 207.0, 1363.0]","[227.0, 174.0, 1143.0]","[81.0, 356.0, 1273.0]","[249.0, 350.0, 1254.0]"
5ML_centrifuge_tube,0.27071642875671387,"[614.0, 285.0, 629.0, 298.0]","[-40.0, -112.0, 1440.0]","[-52.0, -123.0, 1460.0]","[-28.0, -124.0, 1466.0]","[-51.0, -101.0, 1444.0]","[-28.0, -102.0, 1454.0]"
5ML_sorting_tube_rack,0.2596268653869629,"[303.0, 247.0, 402.0, 407.0]","[-454.0, -53.0, 1402.0]","[-995.0, -332.0, 2637.0]","[-433.0, -203.0, 1612.0]","(0, 0)","[-388.0, 72.0, 1446.0]"
5ML_sorting_tube_rack,0.2532394528388977,"[332.0, 0.0, 554.0, 175.0]","[-380.0, -513.0, 1698.0]","(0, 0)","[-340.0, -1330.0, 3346.0]","[-980.0, -582.0, 2835.0]","[-172.0, -348.0, 1695.0]"
5ML_sorting_tube_rack,0.8613879680633545,"[572.0, 267.0, 646.0, 389.0]","[-58.0, -52.0, 1414.0]","(0, 0)","[-1.0, -166.0, 1592.0]","[-122.0, 45.0, 1490.0]","[-1.0, 44.0, 1452.0]"
centrifuge_close,0.8384267687797546,"[839.0, 25.0, 1008.0, 185.0]","[471.0, -437.0, 1549.0]","(0, 0)","(0, 0)","[364.0, -334.0, 1721.0]","[490.0, -239.0, 1233.0]"
10ML_centrifuge_tube,0.8118757009506226,"[754.0, 560.0, 772.0, 577.0]","[156.0, 276.0, 1217.0]","[144.0, 266.0, 1221.0]","[172.0, 271.0, 1246.0]","[143.0, 286.0, 1211.0]","[169.0, 290.0, 1224.0]"
refrigerator_close,0.7732626795768738,"[647.0, 3.0, 793.0, 168.0]","[126.0, -473.0, 1554.0]","(0, 0)","[116.0, -285.0, 722.0]","[1.0, -365.0, 1713.0]","[279.0, -368.0, 1730.0]"
10ML_centrifuge_tube,0.7237024903297424,"[845.0, 484.0, 864.0, 501.0]","[259.0, 163.0, 1137.0]","[249.0, 154.0, 1143.0]","[273.0, 153.0, 1142.0]","[248.0, 174.0, 1135.0]","[271.0, 174.0, 1135.0]"
blood_tube,0.4348449110984802,"[832.0, 528.0, 849.0, 547.0]","[231.0, 210.0, 1088.0]","[228.0, 204.0, 1119.0]","[248.0, 203.0, 1112.0]","[226.0, 225.0, 1107.0]","[244.0, 223.0, 1094.0]"
blood_tube,0.323835164308548,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1228.0]","[123.0, 215.0, 1245.0]","[143.0, 215.0, 1246.0]","[122.0, 236.0, 1237.0]","[141.0, 234.0, 1227.0]"
5ML_sorting_tube_rack,0.32346177101135254,"[248.0, 407.0, 381.0, 567.0]","[-465.0, 175.0, 1274.0]","[-1018.0, 116.0, 2325.0]","[-422.0, 72.0, 1446.0]","(0, 0)","[-385.0, 298.0, 1319.0]"
blood_tube,0.32193467020988464,"[313.0, 531.0, 338.0, 553.0]","[-429.0, 241.0, 1215.0]","[-455.0, 231.0, 1242.0]","[-425.0, 233.0, 1255.0]","[-451.0, 259.0, 1231.0]","[-420.0, 260.0, 1239.0]"
dispensing_tube_rack,0.3190995156764984,"[704.0, 500.0, 818.0, 616.0]","[154.0, 263.0, 1221.0]","[87.0, 209.0, 1376.0]","[223.0, 180.0, 1184.0]","[81.0, 356.0, 1274.0]","[236.0, 350.0, 1251.0]"
10ML_sorting_tube_rack,0.3034878075122833,"[252.0, 407.0, 380.0, 572.0]","[-462.0, 178.0, 1271.0]","[-1008.0, 116.0, 2325.0]","[-423.0, 72.0, 1444.0]","(0, 0)","[-384.0, 303.0, 1310.0]"
blood_tube,0.2824746370315552,"[750.0, 299.0, 764.0, 316.0]","[174.0, -86.0, 1434.0]","[165.0, -100.0, 1450.0]","[186.0, -99.0, 1438.0]","[166.0, -73.0, 1460.0]","[185.0, -72.0, 1432.0]"
centrifuge_close,0.8541528582572937,"[839.0, 25.0, 1008.0, 185.0]","[478.0, -444.0, 1573.0]","(0, 0)","(0, 0)","[362.0, -332.0, 1710.0]","[495.0, -242.0, 1245.0]"
5ML_sorting_tube_rack,0.8524760603904724,"[572.0, 267.0, 646.0, 389.0]","[-58.0, -52.0, 1416.0]","(0, 0)","[-1.0, -166.0, 1595.0]","[-122.0, 45.0, 1492.0]","[-1.0, 44.0, 1454.0]"
10ML_centrifuge_tube,0.7974896430969238,"[754.0, 560.0, 772.0, 577.0]","[155.0, 274.0, 1209.0]","[144.0, 266.0, 1221.0]","[172.0, 272.0, 1248.0]","[143.0, 286.0, 1208.0]","[169.0, 290.0, 1227.0]"
refrigerator_close,0.789044976234436,"[647.0, 3.0, 793.0, 168.0]","[126.0, -473.0, 1554.0]","(0, 0)","[116.0, -283.0, 718.0]","[1.0, -365.0, 1715.0]","[274.0, -362.0, 1701.0]"
10ML_centrifuge_tube,0.7569103837013245,"[845.0, 484.0, 864.0, 501.0]","[259.0, 162.0, 1135.0]","[249.0, 154.0, 1143.0]","[273.0, 153.0, 1140.0]","[248.0, 174.0, 1135.0]","[271.0, 173.0, 1133.0]"
blood_tube,0.45163679122924805,"[832.0, 528.0, 849.0, 547.0]","[233.0, 211.0, 1093.0]","[229.0, 205.0, 1122.0]","[249.0, 204.0, 1117.0]","[226.0, 225.0, 1107.0]","[246.0, 225.0, 1103.0]"
blood_tube,0.43332451581954956,"[736.0, 518.0, 751.0, 535.0]","[131.0, 222.0, 1230.0]","[123.0, 214.0, 1246.0]","[144.0, 215.0, 1252.0]","[122.0, 235.0, 1236.0]","[141.0, 234.0, 1228.0]"
10ML_sorting_tube_rack,0.33368808031082153,"[252.0, 407.0, 380.0, 580.0]","[-460.0, 183.0, 1268.0]","[-1034.0, 119.0, 2385.0]","[-422.0, 72.0, 1442.0]","(0, 0)","[-377.0, 309.0, 1287.0]"
10ML_centrifuge_tube,0.3003414273262024,"[583.0, 266.0, 599.0, 282.0]","[-89.0, -141.0, 1460.0]","[-107.0, -162.0, 1542.0]","[-80.0, -162.0, 1542.0]","[-102.0, -128.0, 1464.0]","[-76.0, -128.0, 1456.0]"
10ML_sorting_tube_rack,0.29136261343955994,"[303.0, 247.0, 402.0, 406.0]","[-456.0, -55.0, 1408.0]","[-1016.0, -340.0, 2693.0]","[-434.0, -204.0, 1615.0]","(0, 0)","[-389.0, 71.0, 1450.0]"
dispensing_tube_rack,0.25953787565231323,"[800.0, 457.0, 891.0, 602.0]","[243.0, 204.0, 1112.0]","[238.0, 148.0, 1410.0]","[375.0, 146.0, 1396.0]","[214.0, 334.0, 1266.0]","[341.0, 335.0, 1268.0]"
blood_tube,0.252032607793808,"[750.0, 299.0, 764.0, 316.0]","[174.0, -86.0, 1434.0]","[165.0, -100.0, 1450.0]","[186.0, -99.0, 1436.0]","[165.0, -73.0, 1452.0]","[185.0, -72.0, 1434.0]"
centrifuge_close,0.8238392472267151,"[839.0, 25.0, 1008.0, 185.0]","[471.0, -437.0, 1549.0]","[701.0, -1226.0, 3314.0]","(0, 0)","[363.0, -333.0, 1715.0]","[488.0, -238.0, 1228.0]"
5ML_sorting_tube_rack,0.8212983012199402,"[572.0, 267.0, 645.0, 389.0]","[-60.0, -52.0, 1412.0]","(0, 0)","[-2.0, -166.0, 1595.0]","[-122.0, 45.0, 1492.0]","[-2.0, 44.0, 1452.0]"
10ML_centrifuge_tube,0.7989664673805237,"[754.0, 560.0, 772.0, 577.0]","[156.0, 276.0, 1219.0]","[144.0, 266.0, 1221.0]","[172.0, 272.0, 1249.0]","[143.0, 286.0, 1211.0]","[169.0, 290.0, 1227.0]"
refrigerator_close,0.7701320648193359,"[647.0, 2.0, 793.0, 168.0]","[126.0, -475.0, 1563.0]","(0, 0)","[117.0, -287.0, 725.0]","[1.0, -365.0, 1713.0]","[279.0, -368.0, 1730.0]"
10ML_centrifuge_tube,0.7646934986114502,"[846.0, 484.0, 864.0, 501.0]","[260.0, 162.0, 1133.0]","[252.0, 154.0, 1147.0]","[273.0, 153.0, 1140.0]","[249.0, 174.0, 1135.0]","[271.0, 174.0, 1134.0]"
blood_tube,0.43319380283355713,"[832.0, 528.0, 849.0, 547.0]","[231.0, 209.0, 1087.0]","[228.0, 205.0, 1120.0]","[248.0, 203.0, 1113.0]","[226.0, 226.0, 1108.0]","[244.0, 223.0, 1094.0]"
10ML_sorting_tube_rack,0.37160196900367737,"[249.0, 407.0, 382.0, 574.0]","[-462.0, 179.0, 1268.0]","[-1034.0, 118.0, 2368.0]","[-421.0, 72.0, 1448.0]","(0, 0)","[-379.0, 304.0, 1305.0]"
10ML_sorting_tube_rack,0.3626212775707245,"[302.0, 248.0, 402.0, 411.0]","[-454.0, -50.0, 1402.0]","[-1036.0, -342.0, 2736.0]","[-435.0, -202.0, 1618.0]","[-508.0, 73.0, 1343.0]","[-391.0, 79.0, 1454.0]"
blood_tube,0.35620343685150146,"[736.0, 518.0, 751.0, 535.0]","[130.0, 222.0, 1228.0]","[123.0, 214.0, 1249.0]","[144.0, 215.0, 1252.0]","[122.0, 236.0, 1237.0]","[141.0, 234.0, 1227.0]"
dispensing_tube_rack,0.26748737692832947,"[704.0, 500.0, 826.0, 616.0]","[159.0, 263.0, 1221.0]","[86.0, 207.0, 1363.0]","[226.0, 174.0, 1147.0]","[81.0, 356.0, 1273.0]","[247.0, 350.0, 1254.0]"
10ML_centrifuge_tube,0.2621236741542816,"[583.0, 266.0, 599.0, 282.0]","[-89.0, -142.0, 1469.0]","[-107.0, -162.0, 1539.0]","[-80.0, -162.0, 1539.0]","[-102.0, -128.0, 1466.0]","[-76.0, -128.0, 1460.0]"
10ML_sorting_tube_rack,0.25130653381347656,"[1030.0, 621.0, 1185.0, 720.0]","[608.0, 407.0, 1202.0]","[443.0, 299.0, 1051.0]","[1241.0, 597.0, 2096.0]","[494.0, 460.0, 1171.0]","[688.0, 457.0, 1163.0]"
5ML_sorting_tube_rack,0.8712680339813232,"[572.0, 267.0, 646.0, 389.0]","[-58.0, -52.0, 1416.0]","(0, 0)","[-1.0, -166.0, 1597.0]","[-121.0, 44.0, 1475.0]","[-1.0, 44.0, 1454.0]"
centrifuge_close,0.8362946510314941,"[838.0, 25.0, 1007.0, 185.0]","[473.0, -441.0, 1563.0]","(0, 0)","(0, 0)","[361.0, -333.0, 1715.0]","[490.0, -240.0, 1237.0]"
10ML_centrifuge_tube,0.8142210841178894,"[754.0, 560.0, 772.0, 577.0]","[156.0, 275.0, 1215.0]","[144.0, 266.0, 1219.0]","[172.0, 272.0, 1248.0]","[143.0, 286.0, 1209.0]","[169.0, 290.0, 1224.0]"
refrigerator_close,0.766982913017273,"[647.0, 3.0, 793.0, 168.0]","[125.0, -472.0, 1551.0]","(0, 0)","[116.0, -285.0, 722.0]","[1.0, -365.0, 1715.0]","[278.0, -368.0, 1727.0]"
10ML_centrifuge_tube,0.7422581315040588,"[846.0, 484.0, 864.0, 501.0]","[259.0, 162.0, 1132.0]","[251.0, 154.0, 1143.0]","[273.0, 153.0, 1140.0]","[249.0, 174.0, 1134.0]","[271.0, 173.0, 1133.0]"
blood_tube,0.4522235691547394,"[832.0, 528.0, 849.0, 547.0]","[231.0, 210.0, 1088.0]","[229.0, 205.0, 1123.0]","[248.0, 204.0, 1114.0]","[226.0, 225.0, 1107.0]","[244.0, 223.0, 1095.0]"
10ML_sorting_tube_rack,0.3938840925693512,"[252.0, 407.0, 380.0, 574.0]","[-461.0, 179.0, 1270.0]","[-987.0, 113.0, 2278.0]","[-423.0, 72.0, 1446.0]","(0, 0)","[-379.0, 302.0, 1294.0]"
blood_tube,0.35737916827201843,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1227.0]","[123.0, 215.0, 1245.0]","[143.0, 216.0, 1248.0]","[122.0, 235.0, 1236.0]","[141.0, 234.0, 1227.0]"
dispensing_tube_rack,0.2691859304904938,"[704.0, 500.0, 831.0, 616.0]","[162.0, 263.0, 1221.0]","[87.0, 208.0, 1370.0]","[231.0, 173.0, 1138.0]","[81.0, 356.0, 1273.0]","[255.0, 352.0, 1259.0]"
5ML_sorting_tube_rack,0.25714054703712463,"[332.0, 0.0, 554.0, 174.0]","[-376.0, -508.0, 1684.0]","(0, 0)","[-333.0, -1305.0, 3282.0]","[-921.0, -550.0, 2665.0]","[-175.0, -356.0, 1724.0]"
10ML_centrifuge_tube,0.25238800048828125,"[583.0, 266.0, 599.0, 282.0]","[-89.0, -141.0, 1466.0]","[-106.0, -161.0, 1526.0]","[-80.0, -161.0, 1528.0]","[-102.0, -128.0, 1464.0]","[-76.0, -127.0, 1454.0]"
10ML_sorting_tube_rack,0.2518221437931061,"[1033.0, 622.0, 1186.0, 720.0]","[615.0, 411.0, 1209.0]","[449.0, 302.0, 1057.0]","[1235.0, 596.0, 2083.0]","[501.0, 463.0, 1180.0]","[691.0, 457.0, 1165.0]"
5ML_sorting_tube_rack,0.8446260690689087,"[572.0, 267.0, 645.0, 389.0]","[-60.0, -52.0, 1412.0]","(0, 0)","[-2.0, -166.0, 1590.0]","[-123.0, 45.0, 1501.0]","[-2.0, 44.0, 1454.0]"
centrifuge_close,0.829230010509491,"[837.0, 26.0, 1007.0, 186.0]","[469.0, -435.0, 1549.0]","[713.0, -1255.0, 3402.0]","(0, 0)","[358.0, -330.0, 1710.0]","[491.0, -239.0, 1239.0]"
10ML_centrifuge_tube,0.817579448223114,"[754.0, 560.0, 772.0, 577.0]","[156.0, 276.0, 1218.0]","[144.0, 266.0, 1222.0]","[172.0, 272.0, 1248.0]","[143.0, 287.0, 1212.0]","[169.0, 290.0, 1224.0]"
refrigerator_close,0.7960881590843201,"[646.0, 3.0, 793.0, 168.0]","[123.0, -470.0, 1544.0]","(0, 0)","[116.0, -284.0, 721.0]","[-1.0, -365.0, 1715.0]","[278.0, -367.0, 1724.0]"
10ML_centrifuge_tube,0.729893147945404,"[846.0, 484.0, 864.0, 501.0]","[260.0, 162.0, 1134.0]","[251.0, 154.0, 1144.0]","[273.0, 153.0, 1140.0]","[249.0, 174.0, 1137.0]","[271.0, 174.0, 1135.0]"
blood_tube,0.41134363412857056,"[832.0, 528.0, 849.0, 547.0]","[232.0, 210.0, 1089.0]","[228.0, 205.0, 1120.0]","[248.0, 204.0, 1115.0]","[226.0, 226.0, 1109.0]","[244.0, 223.0, 1096.0]"
10ML_sorting_tube_rack,0.40910643339157104,"[252.0, 407.0, 380.0, 579.0]","[-460.0, 183.0, 1268.0]","[-1049.0, 120.0, 2419.0]","[-424.0, 72.0, 1448.0]","(0, 0)","[-380.0, 310.0, 1299.0]"
10ML_sorting_tube_rack,0.3783060908317566,"[303.0, 248.0, 403.0, 410.0]","[-452.0, -50.0, 1402.0]","[-1010.9999999999999, -335.0, 2679.0]","[-435.0, -203.0, 1625.0]","[-508.0, 71.0, 1345.0]","[-387.0, 77.0, 1448.0]"
blood_tube,0.3590713143348694,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1228.0]","[122.0, 215.0, 1243.0]","[143.0, 215.0, 1246.0]","[122.0, 236.0, 1239.0]","[141.0, 234.0, 1230.0]"
blood_tube,0.3429720103740692,"[863.0, 653.0, 983.0, 716.0]","[321.0, 374.0, 1057.0]","[292.0, 393.0, 1228.0]","[391.0, 339.0, 1058.0]","[250.0, 409.0, 1050.0]","[420.0, 442.0, 1135.0]"
dispensing_tube_rack,0.31308555603027344,"[704.0, 500.0, 825.0, 616.0]","[158.0, 263.0, 1219.0]","[87.0, 208.0, 1372.0]","[225.0, 174.0, 1148.0]","[80.0, 355.0, 1271.0]","[246.0, 351.0, 1255.0]"
5ML_sorting_tube_rack,0.8510079979896545,"[572.0, 267.0, 646.0, 389.0]","[-58.0, -52.0, 1416.0]","(0, 0)","[-1.0, -166.0, 1597.0]","[-121.0, 44.0, 1477.0]","[-1.0, 44.0, 1452.0]"
centrifuge_close,0.8405949473381042,"[839.0, 25.0, 1008.0, 185.0]","[476.0, -442.0, 1565.0]","[667.0, -1166.0, 3150.0]","(0, 0)","[364.0, -334.0, 1721.0]","[492.0, -240.0, 1237.0]"
10ML_centrifuge_tube,0.8091945648193359,"[754.0, 560.0, 772.0, 577.0]","[156.0, 276.0, 1217.0]","[144.0, 266.0, 1222.0]","[172.0, 272.0, 1249.0]","[143.0, 287.0, 1212.0]","[169.0, 290.0, 1225.0]"
refrigerator_close,0.7861664295196533,"[647.0, 3.0, 793.0, 169.0]","[125.0, -468.0, 1546.0]","(0, 0)","[116.0, -285.0, 722.0]","[1.0, -364.0, 1718.0]","[282.0, -371.0, 1751.0]"
10ML_centrifuge_tube,0.7607853412628174,"[846.0, 484.0, 864.0, 501.0]","[259.0, 162.0, 1132.0]","[251.0, 154.0, 1143.0]","[273.0, 153.0, 1140.0]","[249.0, 174.0, 1135.0]","[271.0, 174.0, 1134.0]"
blood_tube,0.45214566588401794,"[832.0, 528.0, 849.0, 547.0]","[231.0, 209.0, 1087.0]","[229.0, 205.0, 1123.0]","[248.0, 204.0, 1114.0]","[226.0, 225.0, 1106.0]","[244.0, 223.0, 1095.0]"
10ML_sorting_tube_rack,0.4167178273200989,"[252.0, 407.0, 380.0, 582.0]","[-461.0, 185.0, 1270.0]","[-1026.0, 118.0, 2368.0]","[-423.0, 72.0, 1444.0]","[-651.0, 364.0, 1503.0]","[-379.0, 313.0, 1294.0]"
10ML_sorting_tube_rack,0.3369145691394806,"[302.0, 246.0, 402.0, 359.0]","[-470.0, -95.0, 1452.0]","[-998.0, -335.0, 2637.0]","[-435.0, -206.0, 1618.0]","[-526.0, -4.0, 1389.0]","[-403.0, -4.0, 1499.0]"
10ML_centrifuge_tube,0.30810728669166565,"[583.0, 266.0, 599.0, 282.0]","[-89.0, -141.0, 1466.0]","[-107.0, -162.0, 1537.0]","[-80.0, -161.0, 1533.0]","[-102.0, -128.0, 1466.0]","[-76.0, -128.0, 1458.0]"
blood_tube,0.2888472080230713,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1227.0]","[123.0, 215.0, 1245.0]","[143.0, 216.0, 1248.0]","[122.0, 235.0, 1236.0]","[141.0, 234.0, 1228.0]"
blood_tube,0.28838998079299927,"[316.0, 531.0, 338.0, 554.0]","[-425.0, 240.0, 1212.0]","[-450.0, 230.0, 1239.0]","[-424.0, 233.0, 1252.0]","[-447.0, 260.0, 1231.0]","[-419.0, 261.0, 1236.0]"
5ML_centrifuge_tube,0.2621793746948242,"[614.0, 285.0, 629.0, 299.0]","[-40.0, -110.0, 1442.0]","[-52.0, -123.0, 1454.0]","[-28.0, -124.0, 1473.0]","[-51.0, -99.0, 1440.0]","[-28.0, -100.0, 1456.0]"
5ML_sorting_tube_rack,0.2513478994369507,"[332.0, 0.0, 554.0, 174.0]","[-378.0, -511.0, 1693.0]","(0, 0)","[-332.0, -1300.0, 3271.0]","[-985.0, -588.0, 2851.0]","[-174.0, -354.0, 1715.0]"
5ML_sorting_tube_rack,0.8315257430076599,"[572.0, 267.0, 646.0, 389.0]","[-58.0, -53.0, 1420.0]","(0, 0)","[-1.0, -166.0, 1592.0]","[-121.0, 44.0, 1481.0]","[-1.0, 44.0, 1452.0]"
centrifuge_close,0.8272486329078674,"[839.0, 25.0, 1007.0, 185.0]","[473.0, -439.0, 1556.0]","[699.0, -1222.0, 3303.0]","(0, 0)","[364.0, -334.0, 1718.0]","[491.0, -241.0, 1240.0]"
10ML_centrifuge_tube,0.8192518353462219,"[754.0, 560.0, 772.0, 577.0]","[156.0, 276.0, 1218.0]","[144.0, 266.0, 1219.0]","[172.0, 271.0, 1246.0]","[143.0, 286.0, 1211.0]","[169.0, 290.0, 1225.0]"
refrigerator_close,0.7749025821685791,"[647.0, 3.0, 793.0, 168.0]","[125.0, -470.0, 1546.0]","(0, 0)","[116.0, -284.0, 720.0]","[1.0, -365.0, 1715.0]","[278.0, -368.0, 1727.0]"
10ML_centrifuge_tube,0.7717439532279968,"[846.0, 484.0, 864.0, 501.0]","[260.0, 162.0, 1133.0]","[251.0, 154.0, 1146.0]","[273.0, 153.0, 1140.0]","[249.0, 174.0, 1134.0]","[271.0, 174.0, 1134.0]"
blood_tube,0.46266648173332214,"[832.0, 528.0, 849.0, 547.0]","[231.0, 210.0, 1088.0]","[229.0, 205.0, 1124.0]","[248.0, 204.0, 1114.0]","[226.0, 225.0, 1107.0]","[244.0, 223.0, 1094.0]"
10ML_sorting_tube_rack,0.4364754259586334,"[253.0, 407.0, 380.0, 577.0]","[-461.0, 182.0, 1270.0]","[-1029.0, 118.0, 2379.0]","[-423.0, 72.0, 1446.0]","[-540.0, 295.0, 1249.0]","[-381.0, 308.0, 1300.0]"
10ML_sorting_tube_rack,0.388569176197052,"[303.0, 248.0, 402.0, 411.0]","[-452.0, -50.0, 1398.0]","[-968.0, -321.0, 2565.0]","[-436.0, -203.0, 1625.0]","[-506.0, 73.0, 1341.0]","[-387.0, 78.0, 1442.0]"
blood_tube,0.3621944785118103,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1227.0]","[123.0, 215.0, 1246.0]","[144.0, 216.0, 1249.0]","[121.0, 235.0, 1234.0]","[141.0, 234.0, 1227.0]"
10ML_centrifuge_tube,0.3606860339641571,"[583.0, 266.0, 599.0, 282.0]","[-89.0, -141.0, 1466.0]","[-107.0, -161.0, 1533.0]","[-80.0, -162.0, 1537.0]","[-102.0, -128.0, 1464.0]","[-76.0, -128.0, 1460.0]"
5ML_sorting_tube_rack,0.28681227564811707,"[332.0, 0.0, 554.0, 173.0]","[-376.0, -510.0, 1684.0]","(0, 0)","[-313.0, -1226.0, 3084.0]","[-1040.0, -624.0, 3011.0]","[-174.0, -356.0, 1715.0]"
