Class,Confidence,Center 3D Coordinates
5ML_centrifuge_tube,0.2896086275577545,"[222.0, 284.0, 926.0]"
refrigerator_close,0.9531211256980896,"[23.0, -432.0, 1537.0]"
centrifuge_close,0.9114043712615967,"[318.0, -217.0, 1259.0]"
blood_tube,0.8202211260795593,"[232.0, 195.0, 1035.0]"
dispensing_tube_rack,0.7244670987129211,"[-152.0, 94.0, 1147.0]"
10ML_centrifuge_tube,0.6913321018218994,"[-501.0, -192.0, 1410.0]"
10ML_centrifuge_tube,0.5836910605430603,"[-43.0, 58.0, 1050.0]"
blood_tube,0.563279390335083,"[92.0, 119.0, 1133.0]"
tube_rack_storage_cabinet,0.5354607701301575,"[-382.0, 52.0, 651.0]"
dispensing_tube_rack,0.5253610014915466,"[-71.0, 110.0, 1038.0]"
10ML_centrifuge_tube,0.5075372457504272,"[-581.0, -99.0, 1331.0]"
5ML_sorting_tube_rack,0.4061999022960663,"[-461.0, -467.0, 1766.0]"
5ML_sorting_tube_rack,0.3315717875957489,"[-324.0, 126.0, 519.0]"
10ML_centrifuge_tube,0.321333110332489,"[96.0, 254.0, 961.0]"
10ML_sorting_tube_rack,0.29071375727653503,"[-225.0, -84.0, 1295.0]"
5ML_centrifuge_tube,0.2694750130176544,"[222.0, 284.0, 924.0]"
blood_tube,0.26287657022476196,"[-177.0, -4.0, 960.0]"
refrigerator_close,0.9532458186149597,"[23.0, -427.0, 1521.0]"
centrifuge_close,0.9185428023338318,"[318.0, -217.0, 1259.0]"
blood_tube,0.82425856590271,"[233.0, 196.0, 1040.0]"
10ML_centrifuge_tube,0.6829866766929626,"[-501.0, -192.0, 1410.0]"
dispensing_tube_rack,0.6755597591400146,"[-151.0, 93.0, 1140.0]"
blood_tube,0.6181066632270813,"[92.0, 117.0, 1134.0]"
10ML_centrifuge_tube,0.5868422389030457,"[-44.0, 57.0, 1050.0]"
dispensing_tube_rack,0.5852740406990051,"[-71.0, 111.0, 1038.0]"
10ML_centrifuge_tube,0.4888536334037781,"[-581.0, -99.0, 1331.0]"
10ML_centrifuge_tube,0.4102104604244232,"[95.0, 254.0, 967.0]"
tube_rack_storage_cabinet,0.368884801864624,"[-374.0, 51.0, 640.0]"
5ML_centrifuge_tube,0.33809205889701843,"[222.0, 284.0, 925.0]"
blood_tube,0.2691498100757599,"[-177.0, -4.0, 960.0]"
10ML_sorting_tube_rack,0.26079612970352173,"[-224.0, -84.0, 1277.0]"
5ML_sorting_tube_rack,0.2564712166786194,"[-465.0, -472.0, 1784.0]"
refrigerator_close,0.9554462432861328,"[22.0, -415.0, 1475.0]"
centrifuge_close,0.9155957102775574,"[320.0, -218.0, 1268.0]"
blood_tube,0.8268784284591675,"[234.0, 197.0, 1046.0]"
dispensing_tube_rack,0.7630753517150879,"[-151.0, 93.0, 1142.0]"
10ML_centrifuge_tube,0.6643248796463013,"[-496.0, -190.0, 1396.0]"
10ML_centrifuge_tube,0.5958454012870789,"[-43.0, 58.0, 1050.0]"
blood_tube,0.5476911067962646,"[90.0, 118.0, 1130.0]"
10ML_centrifuge_tube,0.5101693272590637,"[95.0, 254.0, 967.0]"
10ML_centrifuge_tube,0.4386546015739441,"[-583.0, -98.0, 1338.0]"
dispensing_tube_rack,0.4241958260536194,"[-72.0, 110.0, 1037.0]"
10ML_sorting_tube_rack,0.3993886113166809,"[-223.0, -82.0, 1274.0]"
refrigerator_close,0.9560992121696472,"[24.0, -455.0, 1620.0]"
centrifuge_close,0.9157398343086243,"[319.0, -216.0, 1257.0]"
blood_tube,0.8287754058837891,"[233.0, 196.0, 1042.0]"
dispensing_tube_rack,0.7578837871551514,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.674446165561676,"[-501.0, -192.0, 1410.0]"
10ML_centrifuge_tube,0.6552214026451111,"[-43.0, 57.0, 1052.0]"
blood_tube,0.6539336442947388,"[91.0, 119.0, 1138.0]"
dispensing_tube_rack,0.49416786432266235,"[-72.0, 111.0, 1038.0]"
10ML_centrifuge_tube,0.4683215916156769,"[95.0, 255.0, 968.0]"
10ML_centrifuge_tube,0.40787893533706665,"[-583.0, -98.0, 1334.0]"
10ML_sorting_tube_rack,0.35197487473487854,"[-223.0, -84.0, 1273.0]"
tube_rack_storage_cabinet,0.34550952911376953,"[-377.0, 51.0, 645.0]"
5ML_centrifuge_tube,0.2509651482105255,"[222.0, 284.0, 925.0]"
refrigerator_close,0.9557045698165894,"[24.0, -452.0, 1610.0]"
centrifuge_close,0.9160583019256592,"[319.0, -218.0, 1266.0]"
blood_tube,0.8238674998283386,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.7702046036720276,"[-152.0, 94.0, 1147.0]"
10ML_centrifuge_tube,0.6970180869102478,"[-503.0, -193.0, 1416.0]"
10ML_centrifuge_tube,0.6073036193847656,"[-43.0, 57.0, 1054.0]"
blood_tube,0.5158723592758179,"[90.0, 119.0, 1132.0]"
dispensing_tube_rack,0.46398046612739563,"[-70.0, 110.0, 1040.0]"
10ML_sorting_tube_rack,0.39580997824668884,"[-222.0, -82.0, 1265.0]"
centrifuge_close,0.38851580023765564,"[-335.0, -56.0, 571.0]"
10ML_centrifuge_tube,0.38599851727485657,"[95.0, 255.0, 967.0]"
tube_rack_storage_cabinet,0.3859439790248871,"[-379.0, 51.0, 648.0]"
10ML_centrifuge_tube,0.35234975814819336,"[-580.0, -98.0, 1332.0]"
refrigerator_close,0.95393967628479,"[24.0, -447.0, 1592.0]"
centrifuge_close,0.9121610522270203,"[320.0, -219.0, 1270.0]"
blood_tube,0.8404293656349182,"[232.0, 196.0, 1039.0]"
dispensing_tube_rack,0.7849137783050537,"[-151.0, 93.0, 1140.0]"
blood_tube,0.6686279773712158,"[92.0, 119.0, 1138.0]"
10ML_centrifuge_tube,0.6371681690216064,"[-500.0, -191.0, 1408.0]"
10ML_centrifuge_tube,0.607476532459259,"[-43.0, 57.0, 1054.0]"
tube_rack_storage_cabinet,0.47461122274398804,"[-374.0, 51.0, 641.0]"
10ML_centrifuge_tube,0.4628314971923828,"[-582.0, -99.0, 1336.0]"
dispensing_tube_rack,0.4060139060020447,"[-71.0, 110.0, 1035.0]"
10ML_centrifuge_tube,0.3548966944217682,"[96.0, 254.0, 962.0]"
5ML_centrifuge_tube,0.3186110258102417,"[221.0, 282.0, 922.0]"
5ML_sorting_tube_rack,0.27962231636047363,"[-455.0, -466.0, 1760.0]"
refrigerator_close,0.9520648121833801,"[24.0, -446.0, 1587.0]"
centrifuge_close,0.9081618189811707,"[319.0, -218.0, 1266.0]"
blood_tube,0.8493508696556091,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.7482365965843201,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.6827505826950073,"[-499.0, -191.0, 1404.0]"
10ML_centrifuge_tube,0.5918585062026978,"[-43.0, 57.0, 1054.0]"
blood_tube,0.582538366317749,"[92.0, 119.0, 1137.0]"
dispensing_tube_rack,0.4765627384185791,"[-71.0, 110.0, 1036.0]"
tube_rack_storage_cabinet,0.4369949698448181,"[-376.0, 52.0, 643.0]"
10ML_sorting_tube_rack,0.419213205575943,"[-220.0, -83.0, 1265.0]"
10ML_centrifuge_tube,0.40997979044914246,"[-579.0, -97.0, 1329.0]"
10ML_centrifuge_tube,0.3779464066028595,"[95.0, 254.0, 967.0]"
5ML_centrifuge_tube,0.2639698088169098,"[222.0, 284.0, 925.0]"
refrigerator_close,0.9560456871986389,"[22.0, -418.0, 1488.0]"
centrifuge_close,0.9086273908615112,"[320.0, -218.0, 1268.0]"
blood_tube,0.8451642990112305,"[233.0, 196.0, 1042.0]"
10ML_centrifuge_tube,0.6873476505279541,"[-501.0, -192.0, 1410.0]"
dispensing_tube_rack,0.6557316184043884,"[-151.0, 93.0, 1140.0]"
blood_tube,0.6283568739891052,"[92.0, 119.0, 1134.0]"
10ML_centrifuge_tube,0.6265147924423218,"[-43.0, 57.0, 1048.0]"
dispensing_tube_rack,0.5479921102523804,"[-72.0, 111.0, 1037.0]"
10ML_centrifuge_tube,0.4527408182621002,"[-581.0, -99.0, 1331.0]"
tube_rack_storage_cabinet,0.38193026185035706,"[-373.0, 51.0, 638.0]"
10ML_centrifuge_tube,0.3741966784000397,"[95.0, 253.0, 963.0]"
10ML_sorting_tube_rack,0.3553118407726288,"[-224.0, -83.0, 1285.0]"
5ML_centrifuge_tube,0.2858494520187378,"[222.0, 284.0, 925.0]"
refrigerator_close,0.9570677876472473,"[22.0, -422.0, 1501.0]"
centrifuge_close,0.9165722727775574,"[319.0, -217.0, 1259.0]"
blood_tube,0.8277009129524231,"[232.0, 195.0, 1036.0]"
dispensing_tube_rack,0.8109397292137146,"[-152.0, 94.0, 1146.0]"
10ML_centrifuge_tube,0.6941235065460205,"[-501.0, -192.0, 1410.0]"
10ML_centrifuge_tube,0.6042267680168152,"[-44.0, 57.0, 1058.0]"
blood_tube,0.5982314944267273,"[92.0, 119.0, 1137.0]"
dispensing_tube_rack,0.552341878414154,"[-71.0, 110.0, 1033.0]"
10ML_centrifuge_tube,0.467709481716156,"[95.0, 254.0, 965.0]"
10ML_sorting_tube_rack,0.42173299193382263,"[-224.0, -83.0, 1284.0]"
10ML_centrifuge_tube,0.360805481672287,"[-581.0, -98.0, 1331.0]"
tube_rack_storage_cabinet,0.2814572751522064,"[-376.0, 50.0, 643.0]"
5ML_centrifuge_tube,0.2748042345046997,"[222.0, 283.0, 923.0]"
refrigerator_close,0.9560277462005615,"[22.0, -419.0, 1492.0]"
centrifuge_close,0.9174748063087463,"[320.0, -219.0, 1270.0]"
blood_tube,0.815885066986084,"[233.0, 195.0, 1042.0]"
dispensing_tube_rack,0.7932475805282593,"[-151.0, 93.0, 1143.0]"
10ML_centrifuge_tube,0.7071270942687988,"[-497.0, -190.0, 1398.0]"
blood_tube,0.6151095628738403,"[90.0, 118.0, 1130.0]"
10ML_centrifuge_tube,0.6088282465934753,"[-43.0, 57.0, 1049.0]"
dispensing_tube_rack,0.5820686221122742,"[-70.0, 110.0, 1040.0]"
10ML_centrifuge_tube,0.42851758003234863,"[95.0, 254.0, 966.0]"
10ML_sorting_tube_rack,0.38539162278175354,"[-225.0, -84.0, 1287.0]"
10ML_centrifuge_tube,0.33640256524086,"[-583.0, -98.0, 1334.0]"
tube_rack_storage_cabinet,0.293737530708313,"[-374.0, 51.0, 639.0]"
5ML_centrifuge_tube,0.2782822549343109,"[222.0, 284.0, 924.0]"
refrigerator_close,0.9559029936790466,"[23.0, -434.0, 1544.0]"
centrifuge_close,0.920180082321167,"[317.0, -216.0, 1255.0]"
blood_tube,0.8149300813674927,"[233.0, 196.0, 1043.0]"
dispensing_tube_rack,0.7480326294898987,"[-152.0, 94.0, 1146.0]"
10ML_centrifuge_tube,0.6785555481910706,"[-499.0, -191.0, 1404.0]"
10ML_centrifuge_tube,0.6087160110473633,"[-43.0, 57.0, 1052.0]"
blood_tube,0.5878351926803589,"[91.0, 119.0, 1135.0]"
dispensing_tube_rack,0.5768301486968994,"[-72.0, 111.0, 1037.0]"
10ML_centrifuge_tube,0.4827372431755066,"[95.0, 253.0, 961.0]"
10ML_sorting_tube_rack,0.4091041088104248,"[-224.0, -86.0, 1284.0]"
10ML_centrifuge_tube,0.3703794777393341,"[-581.0, -98.0, 1331.0]"
tube_rack_storage_cabinet,0.3327437937259674,"[-379.0, 51.0, 648.0]"
5ML_centrifuge_tube,0.2930583953857422,"[222.0, 284.0, 924.0]"
refrigerator_close,0.953090488910675,"[25.0, -463.0, 1649.0]"
centrifuge_close,0.9080821871757507,"[318.0, -217.0, 1262.0]"
blood_tube,0.8143789172172546,"[233.0, 196.0, 1042.0]"
dispensing_tube_rack,0.8026060461997986,"[-149.0, 93.0, 1138.0]"
10ML_centrifuge_tube,0.7048208713531494,"[-500.0, -191.0, 1406.0]"
blood_tube,0.6286383271217346,"[92.0, 119.0, 1137.0]"
10ML_centrifuge_tube,0.5816383957862854,"[-44.0, 57.0, 1052.0]"
dispensing_tube_rack,0.49619922041893005,"[-70.0, 111.0, 1035.0]"
10ML_centrifuge_tube,0.4219483733177185,"[95.0, 254.0, 967.0]"
10ML_centrifuge_tube,0.39805176854133606,"[-582.0, -98.0, 1336.0]"
tube_rack_storage_cabinet,0.33169659972190857,"[-0.0, 0.0, 0.0]"
5ML_sorting_tube_rack,0.3061067759990692,"[-458.0, -469.0, 1772.0]"
blood_tube,0.25154823064804077,"[-177.0, -4.0, 961.0]"
refrigerator_close,0.9499351978302002,"[0.0, -0.0, 0.0]"
centrifuge_close,0.9072441458702087,"[319.0, -218.0, 1263.0]"
blood_tube,0.824687659740448,"[232.0, 195.0, 1038.0]"
dispensing_tube_rack,0.7367634177207947,"[-151.0, 93.0, 1143.0]"
10ML_centrifuge_tube,0.7031672596931458,"[-500.0, -191.0, 1408.0]"
10ML_centrifuge_tube,0.6164581179618835,"[-43.0, 57.0, 1049.0]"
blood_tube,0.5456089377403259,"[92.0, 119.0, 1139.0]"
dispensing_tube_rack,0.5296770334243774,"[-71.0, 110.0, 1038.0]"
5ML_centrifuge_tube,0.4328974187374115,"[221.0, 284.0, 922.0]"
tube_rack_storage_cabinet,0.4293055534362793,"[-374.0, 51.0, 639.0]"
10ML_centrifuge_tube,0.4248321056365967,"[-583.0, -98.0, 1334.0]"
10ML_centrifuge_tube,0.3875540494918823,"[96.0, 255.0, 966.0]"
5ML_sorting_tube_rack,0.25677821040153503,"[-457.0, -467.0, 1757.0]"
blood_tube,0.2523694634437561,"[-177.0, -4.0, 962.0]"
refrigerator_close,0.9542140960693359,"[22.0, -419.0, 1490.0]"
centrifuge_close,0.916975736618042,"[318.0, -217.0, 1260.0]"
blood_tube,0.8382470607757568,"[234.0, 197.0, 1044.0]"
dispensing_tube_rack,0.6997557878494263,"[-151.0, 93.0, 1140.0]"
10ML_centrifuge_tube,0.697224497795105,"[-498.0, -191.0, 1402.0]"
10ML_centrifuge_tube,0.5919996500015259,"[-43.0, 57.0, 1048.0]"
blood_tube,0.5773301124572754,"[90.0, 120.0, 1134.0]"
dispensing_tube_rack,0.4812745749950409,"[-71.0, 111.0, 1039.0]"
10ML_centrifuge_tube,0.45024818181991577,"[95.0, 254.0, 966.0]"
10ML_centrifuge_tube,0.4391534924507141,"[-580.0, -97.0, 1329.0]"
centrifuge_close,0.4256056845188141,"[-336.0, -57.0, 574.0]"
10ML_sorting_tube_rack,0.30736246705055237,"[-223.0, -82.0, 1271.0]"
blood_tube,0.2613285481929779,"[48.0, 276.0, 957.0]"
5ML_centrifuge_tube,0.2581202983856201,"[222.0, 282.0, 925.0]"
refrigerator_close,0.956953227519989,"[23.0, -438.0, 1558.0]"
centrifuge_close,0.9168167114257812,"[318.0, -217.0, 1262.0]"
blood_tube,0.8152343034744263,"[232.0, 196.0, 1039.0]"
dispensing_tube_rack,0.7487602829933167,"[-150.0, 93.0, 1140.0]"
10ML_centrifuge_tube,0.6877473592758179,"[-500.0, -191.0, 1406.0]"
blood_tube,0.6436305642127991,"[92.0, 119.0, 1140.0]"
10ML_centrifuge_tube,0.6017581224441528,"[-43.0, 57.0, 1053.0]"
dispensing_tube_rack,0.5804755687713623,"[-70.0, 110.0, 1038.0]"
10ML_centrifuge_tube,0.4421639144420624,"[95.0, 254.0, 967.0]"
10ML_centrifuge_tube,0.3682856261730194,"[-581.0, -98.0, 1331.0]"
10ML_sorting_tube_rack,0.3483664393424988,"[-224.0, -84.0, 1277.0]"
tube_rack_storage_cabinet,0.2916126549243927,"[-376.0, 51.0, 644.0]"
refrigerator_close,0.9578160047531128,"[23.0, -431.0, 1535.0]"
centrifuge_close,0.9168074131011963,"[317.0, -216.0, 1257.0]"
blood_tube,0.8379300236701965,"[231.0, 195.0, 1034.0]"
dispensing_tube_rack,0.7561267018318176,"[-150.0, 93.0, 1140.0]"
10ML_centrifuge_tube,0.7401712536811829,"[-499.0, -191.0, 1404.0]"
blood_tube,0.661014199256897,"[92.0, 120.0, 1133.0]"
10ML_centrifuge_tube,0.6001853942871094,"[-43.0, 57.0, 1054.0]"
10ML_sorting_tube_rack,0.4486709237098694,"[-222.0, -83.0, 1268.0]"
10ML_centrifuge_tube,0.4331912398338318,"[-582.0, -98.0, 1332.0]"
10ML_centrifuge_tube,0.40458786487579346,"[95.0, 255.0, 967.0]"
dispensing_tube_rack,0.40206512808799744,"[-70.0, 110.0, 1039.0]"
5ML_centrifuge_tube,0.2508986294269562,"[222.0, 284.0, 926.0]"
refrigerator_close,0.9541395306587219,"[23.0, -425.0, 1514.0]"
centrifuge_close,0.9157475829124451,"[318.0, -217.0, 1260.0]"
blood_tube,0.8225180506706238,"[232.0, 196.0, 1039.0]"
dispensing_tube_rack,0.7837729454040527,"[-152.0, 94.0, 1148.0]"
10ML_centrifuge_tube,0.7078135013580322,"[-493.0, -189.0, 1387.0]"
blood_tube,0.6313261985778809,"[92.0, 119.0, 1133.0]"
10ML_centrifuge_tube,0.615820050239563,"[-43.0, 57.0, 1054.0]"
10ML_centrifuge_tube,0.49892762303352356,"[95.0, 253.0, 964.0]"
dispensing_tube_rack,0.4823593497276306,"[-68.0, 111.0, 1038.0]"
10ML_sorting_tube_rack,0.3861519992351532,"[-224.0, -83.0, 1289.0]"
tube_rack_storage_cabinet,0.36865293979644775,"[-375.0, 51.0, 641.0]"
10ML_centrifuge_tube,0.3575499951839447,"[-581.0, -98.0, 1331.0]"
5ML_centrifuge_tube,0.26129889488220215,"[223.0, 284.0, 927.0]"
refrigerator_close,0.9518705606460571,"[24.0, -461.0, 1641.0]"
centrifuge_close,0.9119137525558472,"[319.0, -218.0, 1265.0]"
blood_tube,0.8117669224739075,"[233.0, 196.0, 1042.0]"
dispensing_tube_rack,0.7497887015342712,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.6859307289123535,"[-498.0, -191.0, 1402.0]"
10ML_centrifuge_tube,0.6065419316291809,"[-43.0, 57.0, 1050.0]"
blood_tube,0.5641528964042664,"[90.0, 119.0, 1134.0]"
10ML_centrifuge_tube,0.5197500586509705,"[-582.0, -99.0, 1332.0]"
tube_rack_storage_cabinet,0.4846624732017517,"[-379.0, 52.0, 648.0]"
dispensing_tube_rack,0.459104061126709,"[-71.0, 110.0, 1037.0]"
10ML_centrifuge_tube,0.3226885497570038,"[96.0, 254.0, 961.0]"
10ML_sorting_tube_rack,0.26758551597595215,"[-224.0, -84.0, 1281.0]"
5ML_centrifuge_tube,0.25896474719047546,"[222.0, 284.0, 926.0]"
refrigerator_close,0.9526939988136292,"[25.0, -466.0, 1657.0]"
centrifuge_close,0.9119426012039185,"[317.0, -216.0, 1255.0]"
blood_tube,0.8242484331130981,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.7519789338111877,"[-151.0, 93.0, 1142.0]"
10ML_centrifuge_tube,0.7108147740364075,"[-498.0, -191.0, 1402.0]"
10ML_centrifuge_tube,0.5951725244522095,"[-43.0, 57.0, 1049.0]"
blood_tube,0.5827656388282776,"[92.0, 119.0, 1137.0]"
dispensing_tube_rack,0.48429927229881287,"[-71.0, 110.0, 1033.0]"
10ML_centrifuge_tube,0.4483899474143982,"[-581.0, -99.0, 1334.0]"
10ML_centrifuge_tube,0.39561429619789124,"[95.0, 254.0, 967.0]"
tube_rack_storage_cabinet,0.33293426036834717,"[-378.0, 52.0, 646.0]"
5ML_sorting_tube_rack,0.31452974677085876,"[-457.0, -469.0, 1766.0]"
5ML_centrifuge_tube,0.282105416059494,"[222.0, 284.0, 925.0]"
refrigerator_close,0.9544636011123657,"[23.0, -439.0, 1563.0]"
centrifuge_close,0.9155211448669434,"[317.0, -217.0, 1262.0]"
blood_tube,0.8319022059440613,"[232.0, 195.0, 1037.0]"
dispensing_tube_rack,0.7416500449180603,"[-150.0, 93.0, 1140.0]"
blood_tube,0.6601021885871887,"[90.0, 119.0, 1124.0]"
10ML_centrifuge_tube,0.6547375917434692,"[-501.0, -192.0, 1410.0]"
10ML_centrifuge_tube,0.6110907793045044,"[-43.0, 57.0, 1048.0]"
10ML_centrifuge_tube,0.4327203631401062,"[95.0, 253.0, 964.0]"
dispensing_tube_rack,0.41320520639419556,"[-69.0, 110.0, 1042.0]"
tube_rack_storage_cabinet,0.3670770525932312,"[-376.0, 52.0, 643.0]"
10ML_centrifuge_tube,0.3192540109157562,"[-580.0, -98.0, 1332.0]"
10ML_sorting_tube_rack,0.26748964190483093,"[-222.0, -82.0, 1266.0]"
refrigerator_close,0.9554495215415955,"[25.0, -471.0, 1676.0]"
centrifuge_close,0.9120401740074158,"[319.0, -216.0, 1263.0]"
blood_tube,0.7990274429321289,"[232.0, 196.0, 1039.0]"
dispensing_tube_rack,0.7768248915672302,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.674957275390625,"[-498.0, -191.0, 1402.0]"
10ML_centrifuge_tube,0.6010535359382629,"[-45.0, 57.0, 1056.0]"
blood_tube,0.5738577842712402,"[90.0, 118.0, 1129.0]"
dispensing_tube_rack,0.5089142322540283,"[-70.0, 111.0, 1043.0]"
10ML_sorting_tube_rack,0.4984571933746338,"[-225.0, -86.0, 1287.0]"
10ML_centrifuge_tube,0.48728618025779724,"[95.0, 253.0, 964.0]"
10ML_centrifuge_tube,0.3747390806674957,"[-582.0, -98.0, 1332.0]"
refrigerator_close,0.9561980366706848,"[23.0, -436.0, 1551.0]"
centrifuge_close,0.9120198488235474,"[317.0, -216.0, 1260.0]"
blood_tube,0.8120183944702148,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.7048782110214233,"[-149.0, 93.0, 1138.0]"
10ML_centrifuge_tube,0.67507004737854,"[-502.0, -192.0, 1412.0]"
blood_tube,0.6569315195083618,"[92.0, 119.0, 1135.0]"
10ML_centrifuge_tube,0.6086651682853699,"[-43.0, 57.0, 1056.0]"
dispensing_tube_rack,0.4224536418914795,"[-70.0, 110.0, 1036.0]"
10ML_centrifuge_tube,0.3797869086265564,"[95.0, 253.0, 963.0]"
10ML_sorting_tube_rack,0.36353299021720886,"[-223.0, -84.0, 1281.0]"
10ML_centrifuge_tube,0.3482857346534729,"[-582.0, -99.0, 1332.0]"
refrigerator_close,0.9573370814323425,"[24.0, -460.0, 1638.0]"
centrifuge_close,0.9164012670516968,"[320.0, -219.0, 1270.0]"
blood_tube,0.8287454843521118,"[232.0, 196.0, 1043.0]"
dispensing_tube_rack,0.7728703618049622,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.6896145343780518,"[-499.0, -191.0, 1404.0]"
10ML_centrifuge_tube,0.6022683382034302,"[-43.0, 57.0, 1051.0]"
blood_tube,0.6021687388420105,"[92.0, 119.0, 1132.0]"
10ML_centrifuge_tube,0.4378608465194702,"[95.0, 254.0, 965.0]"
dispensing_tube_rack,0.4290602207183838,"[-70.0, 111.0, 1040.0]"
10ML_sorting_tube_rack,0.3865985572338104,"[-224.0, -83.0, 1279.0]"
10ML_centrifuge_tube,0.36776530742645264,"[-582.0, -98.0, 1332.0]"
tube_rack_storage_cabinet,0.2517159581184387,"[-374.0, 50.0, 640.0]"
refrigerator_close,0.9533600211143494,"[23.0, -441.0, 1570.0]"
centrifuge_close,0.9147805571556091,"[318.0, -217.0, 1262.0]"
blood_tube,0.8290664553642273,"[233.0, 196.0, 1040.0]"
dispensing_tube_rack,0.7564034461975098,"[-151.0, 93.0, 1143.0]"
10ML_centrifuge_tube,0.6534612774848938,"[-501.0, -192.0, 1410.0]"
10ML_centrifuge_tube,0.6074650883674622,"[-43.0, 57.0, 1052.0]"
blood_tube,0.5947014093399048,"[91.0, 118.0, 1137.0]"
dispensing_tube_rack,0.498123437166214,"[-70.0, 110.0, 1037.0]"
tube_rack_storage_cabinet,0.4652324318885803,"[-375.0, 51.0, 639.0]"
10ML_centrifuge_tube,0.3962267339229584,"[-580.0, -99.0, 1329.0]"
10ML_centrifuge_tube,0.3829417824745178,"[95.0, 253.0, 963.0]"
5ML_sorting_tube_rack,0.3390018343925476,"[-457.0, -465.0, 1757.0]"
10ML_sorting_tube_rack,0.3085366189479828,"[-224.0, -84.0, 1287.0]"
centrifuge_close,0.3042443096637726,"[-335.0, -57.0, 572.0]"
5ML_centrifuge_tube,0.2609982192516327,"[222.0, 284.0, 925.0]"
refrigerator_close,0.9527102708816528,"[24.0, -454.0, 1615.0]"
centrifuge_close,0.9148509502410889,"[317.0, -216.0, 1257.0]"
blood_tube,0.8320919275283813,"[233.0, 196.0, 1042.0]"
10ML_centrifuge_tube,0.7181759476661682,"[-495.0, -189.0, 1392.0]"
dispensing_tube_rack,0.6632347702980042,"[-151.0, 93.0, 1139.0]"
blood_tube,0.5953094363212585,"[92.0, 119.0, 1132.0]"
dispensing_tube_rack,0.5749961733818054,"[-71.0, 109.0, 1033.0]"
10ML_centrifuge_tube,0.5523840188980103,"[-43.0, 57.0, 1050.0]"
tube_rack_storage_cabinet,0.48377710580825806,"[-377.0, 52.0, 645.0]"
10ML_centrifuge_tube,0.4408698081970215,"[-585.0, -100.0, 1339.0]"
10ML_centrifuge_tube,0.37658822536468506,"[95.0, 255.0, 968.0]"
10ML_centrifuge_tube,0.26502060890197754,"[50.0, 276.0, 957.0]"
refrigerator_close,0.9543183445930481,"[23.0, -432.0, 1539.0]"
centrifuge_close,0.9130868911743164,"[320.0, -219.0, 1273.0]"
blood_tube,0.8148891925811768,"[233.0, 196.0, 1042.0]"
dispensing_tube_rack,0.7783215641975403,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.6778735518455505,"[-498.0, -191.0, 1402.0]"
blood_tube,0.645971417427063,"[91.0, 118.0, 1128.0]"
10ML_centrifuge_tube,0.6097812652587891,"[-43.0, 57.0, 1047.0]"
10ML_centrifuge_tube,0.5193196535110474,"[-581.0, -99.0, 1331.0]"
dispensing_tube_rack,0.5057156085968018,"[-70.0, 110.0, 1037.0]"
tube_rack_storage_cabinet,0.3885575234889984,"[-378.0, 52.0, 646.0]"
5ML_sorting_tube_rack,0.3646053075790405,"[-453.0, -461.0, 1736.0]"
10ML_centrifuge_tube,0.3486303985118866,"[95.0, 254.0, 967.0]"
blood_tube,0.29712367057800293,"[-176.0, -4.0, 959.0]"
10ML_sorting_tube_rack,0.27480649948120117,"[-223.0, -84.0, 1274.0]"
10ML_centrifuge_tube,0.25338512659072876,"[50.0, 275.0, 950.0]"
refrigerator_close,0.9558308720588684,"[0.0, -0.0, 0.0]"
centrifuge_close,0.918531060218811,"[318.0, -217.0, 1260.0]"
blood_tube,0.8384487628936768,"[233.0, 196.0, 1043.0]"
dispensing_tube_rack,0.7730440497398376,"[-151.0, 93.0, 1144.0]"
10ML_centrifuge_tube,0.717240571975708,"[-499.0, -191.0, 1404.0]"
blood_tube,0.6436736583709717,"[91.0, 119.0, 1135.0]"
10ML_centrifuge_tube,0.5881724953651428,"[-43.0, 57.0, 1053.0]"
dispensing_tube_rack,0.5688649415969849,"[-70.0, 111.0, 1040.0]"
10ML_centrifuge_tube,0.4287973940372467,"[95.0, 255.0, 966.0]"
10ML_centrifuge_tube,0.37672993540763855,"[-582.0, -98.0, 1336.0]"
5ML_centrifuge_tube,0.3608611226081848,"[223.0, 284.0, 928.0]"
10ML_sorting_tube_rack,0.3497925102710724,"[-224.0, -83.0, 1279.0]"
tube_rack_storage_cabinet,0.25008565187454224,"[-374.0, 51.0, 639.0]"
refrigerator_close,0.9560823440551758,"[23.0, -431.0, 1533.0]"
centrifuge_close,0.9195642471313477,"[318.0, -217.0, 1259.0]"
blood_tube,0.8215236663818359,"[232.0, 196.0, 1042.0]"
